gene,module
ACAA2,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ACAA2,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ACAA2,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ACAA2,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ACAA2,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
ACAA2,beta_oxidation_of_branched_chain_fatty_acids_mitochondrial
ACAA2,transport_reactions
ACAA2,vitamin_e_metabolism
ACAA2,bile_acid_biosynthesis
ACAA2,miscellaneous
ACAA2,fatty_acid_oxidation
ACACA,fatty_acid_biosynthesis_even_chain
ACACA,transport_reactions
ACACA,biotin_metabolism
ACACB,fatty_acid_biosynthesis_even_chain
ACACB,biotin_metabolism
ACAD10,propanoate_metabolism
ACAD10,butanoate_metabolism
ACAD8,propanoate_metabolism
ACAD8,butanoate_metabolism
ACAD8,purine_metabolism
ACAD9,propanoate_metabolism
ACAD9,butanoate_metabolism
ACAD9,purine_metabolism
ACAD9,omega_6_fatty_acid_metabolism
ACAD9,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
ACAD9,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ACAD9,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ACAD9,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ACAD9,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ACADL,omega_6_fatty_acid_metabolism
ACADL,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
ACADL,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ACADL,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ACADL,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ACADL,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ACADL,beta_oxidation_of_branched_chain_fatty_acids_mitochondrial
ACADL,fatty_acid_oxidation
ACADM,propanoate_metabolism
ACADM,butanoate_metabolism
ACADM,purine_metabolism
ACADM,valine_leucine_and_isoleucine_metabolism
ACADM,omega_6_fatty_acid_metabolism
ACADM,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
ACADM,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ACADM,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ACADM,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ACADM,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ACADM,beta_oxidation_of_branched_chain_fatty_acids_mitochondrial
ACADM,transport_reactions
ACADM,fatty_acid_oxidation
ACADS,propanoate_metabolism
ACADS,butanoate_metabolism
ACADS,valine_leucine_and_isoleucine_metabolism
ACADS,fatty_acid_oxidation
ACADSB,propanoate_metabolism
ACADSB,butanoate_metabolism
ACADSB,glycine_serine_and_threonine_metabolism
ACADSB,valine_leucine_and_isoleucine_metabolism
ACADSB,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
ACADSB,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ACADSB,fatty_acid_oxidation
ACADVL,purine_metabolism
ACADVL,omega_6_fatty_acid_metabolism
ACADVL,beta_oxidation_of_even_chain_fatty_acids_mitochondrial
ACADVL,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial
ACADVL,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial
ACADVL,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial
ACADVL,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial
ACADVL,fatty_acid_oxidation
ACADVL,drug_metabolism
ACAT1,tryptophan_metabolism
ACAT1,propanoate_metabolism
ACAT2,butanoate_metabolism
ACAT2,cholesterol_metabolism
ACE,isolated
ACE,miscellaneous
ACE2,isolated
ACE2,miscellaneous
ACE2,transport_reactions
ACER1,sphingolipid_metabolism
ACER1,exchange_demand_reactions
ACER2,sphingolipid_metabolism
ACER2,exchange_demand_reactions
ACER3,histidine_metabolism
ACER3,sphingolipid_metabolism
ACER3,exchange_demand_reactions
ACHE,glycerophospholipid_metabolism
ACLY,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ACMSD,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ACO1,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ACO2,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ACOT1,fatty_acid_biosynthesis
ACOT1,arachidonic_acid_metabolism
ACOT1,leukotriene_metabolism
ACOT1,acyl_coa_hydrolysis
ACOT1,bile_acid_biosynthesis
ACOT1,vitamin_e_metabolism
ACOT1,eicosanoid_metabolism
ACOT1,fatty_acid_oxidation
ACOT11,fatty_acid_oxidation
ACOT11,drug_metabolism
ACOT12,pyruvate_metabolism
ACOT13,fatty_acid_oxidation
ACOT2,fatty_acid_activation_cytosolic
ACOT2,fatty_acid_activation_endoplasmic_reticular
ACOT2,fatty_acid_biosynthesis
ACOT2,arachidonic_acid_metabolism
ACOT2,leukotriene_metabolism
ACOT2,acyl_coa_hydrolysis
ACOT2,beta_oxidation_of_phytanic_acid_peroxisomal
ACOT2,bile_acid_biosynthesis
ACOT2,vitamin_e_metabolism
ACOT2,fatty_acid_oxidation
ACOT2,drug_metabolism
ACOT4,fatty_acid_activation_cytosolic
ACOT4,fatty_acid_activation_endoplasmic_reticular
ACOT4,fatty_acid_biosynthesis
ACOT4,arachidonic_acid_metabolism
ACOT4,leukotriene_metabolism
ACOT4,acyl_coa_hydrolysis
ACOT4,beta_oxidation_of_phytanic_acid_peroxisomal
ACOT4,bile_acid_biosynthesis
ACOT4,vitamin_e_metabolism
ACOT4,fatty_acid_oxidation
ACOT4,drug_metabolism
ACOT7,fatty_acid_biosynthesis
ACOT7,arachidonic_acid_metabolism
ACOT7,leukotriene_metabolism
ACOT7,acyl_coa_hydrolysis
ACOT7,bile_acid_biosynthesis
ACOT7,vitamin_e_metabolism
ACOT7,fatty_acid_oxidation
ACOT8,arachidonic_acid_metabolism
ACOT8,leukotriene_metabolism
ACOT8,acyl_coa_hydrolysis
ACOT8,bile_acid_biosynthesis
ACOT8,vitamin_e_metabolism
ACOT8,fatty_acid_biosynthesis
ACOT8,fatty_acid_oxidation
ACOT8,drug_metabolism
ACOX1,omega_3_fatty_acid_metabolism
ACOX1,omega_6_fatty_acid_metabolism
ACOX1,arachidonic_acid_metabolism
ACOX1,leukotriene_metabolism
ACOX1,beta_oxidation_of_even_chain_fatty_acids_peroxisomal
ACOX1,beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal
ACOX1,beta_oxidation_of_phytanic_acid_peroxisomal
ACOX1,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
ACOX1,beta_oxidation_of_unsaturated_fatty_acids_n_7_peroxisomal
ACOX1,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
ACOX1,transport_reactions
ACOX1,bile_acid_biosynthesis
ACOX1,vitamin_e_metabolism
ACOX1,fatty_acid_oxidation
ACOX1,miscellaneous
ACOX1,drug_metabolism
ACOX2,leukotriene_metabolism
ACOX2,bile_acid_biosynthesis
ACOX2,fatty_acid_oxidation
ACOX3,purine_metabolism
ACOX3,omega_3_fatty_acid_metabolism
ACOX3,omega_6_fatty_acid_metabolism
ACOX3,arachidonic_acid_metabolism
ACOX3,leukotriene_metabolism
ACOX3,beta_oxidation_of_even_chain_fatty_acids_peroxisomal
ACOX3,beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal
ACOX3,beta_oxidation_of_phytanic_acid_peroxisomal
ACOX3,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal
ACOX3,beta_oxidation_of_unsaturated_fatty_acids_n_7_peroxisomal
ACOX3,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial
ACOX3,bile_acid_biosynthesis
ACOX3,vitamin_e_metabolism
ACOX3,fatty_acid_oxidation
ACOX3,miscellaneous
ACP1,protein_modification
ACP1,nicotinate_and_nicotinamide_metabolism
ACP1,riboflavin_metabolism
ACP1,metabolism_of_xenobiotics_by_cytochrome_p450
ACP1,transport_reactions
ACP2,nucleotide_metabolism
ACP2,pantothenate_and_coa_biosynthesis
ACP2,metabolism_of_xenobiotics_by_cytochrome_p450
ACP2,purine_metabolism
ACP5,nicotinate_and_nicotinamide_metabolism
ACP5,riboflavin_metabolism
ACP5,metabolism_of_xenobiotics_by_cytochrome_p450
ACP5,purine_metabolism
ACPP,purine_metabolism
ACPP,pyrimidine_metabolism
ACPP,nicotinate_and_nicotinamide_metabolism
ACPP,riboflavin_metabolism
ACPP,metabolism_of_xenobiotics_by_cytochrome_p450
ACSBG1,fatty_acid_activation_cytosolic
ACSBG1,fatty_acid_activation_endoplasmic_reticular
ACSBG1,leukotriene_metabolism
ACSBG1,beta_oxidation_of_phytanic_acid_peroxisomal
ACSBG2,fatty_acid_activation_cytosolic
ACSBG2,fatty_acid_activation_endoplasmic_reticular
ACSBG2,leukotriene_metabolism
ACSBG2,beta_oxidation_of_phytanic_acid_peroxisomal
ACSBG2,fatty_acid_oxidation
ACSF3,arachidonic_acid_metabolism
ACSF3,vitamin_e_metabolism
ACSL1,fatty_acid_activation_cytosolic
ACSL1,fatty_acid_activation_endoplasmic_reticular
ACSL1,leukotriene_metabolism
ACSL1,beta_oxidation_of_phytanic_acid_peroxisomal
ACSL1,transport_reactions
ACSL1,fatty_acid_oxidation
ACSL1,eicosanoid_metabolism
ACSL1,drug_metabolism
ACSL3,fatty_acid_activation_cytosolic
ACSL3,fatty_acid_activation_endoplasmic_reticular
ACSL3,leukotriene_metabolism
ACSL3,beta_oxidation_of_phytanic_acid_peroxisomal
ACSL3,fatty_acid_oxidation
ACSL3,eicosanoid_metabolism
ACSL4,fatty_acid_activation_cytosolic
ACSL4,fatty_acid_activation_endoplasmic_reticular
ACSL4,leukotriene_metabolism
ACSL4,beta_oxidation_of_phytanic_acid_peroxisomal
ACSL4,fatty_acid_oxidation
ACSL4,eicosanoid_metabolism
ACSL5,fatty_acid_activation_cytosolic
ACSL5,fatty_acid_activation_endoplasmic_reticular
ACSL5,leukotriene_metabolism
ACSL5,beta_oxidation_of_phytanic_acid_peroxisomal
ACSL5,fatty_acid_oxidation
ACSL5,eicosanoid_metabolism
ACSL6,fatty_acid_activation_cytosolic
ACSL6,fatty_acid_activation_endoplasmic_reticular
ACSL6,leukotriene_metabolism
ACSL6,beta_oxidation_of_phytanic_acid_peroxisomal
ACSL6,fatty_acid_oxidation
ACSL6,eicosanoid_metabolism
ACSM1,fatty_acid_activation_cytosolic
ACSM1,fatty_acid_oxidation
ACSM2A,fatty_acid_activation_cytosolic
ACSM2B,fatty_acid_activation_cytosolic
ACSM3,fatty_acid_activation_cytosolic
ACSM4,fatty_acid_activation_cytosolic
ACSM5,fatty_acid_activation_cytosolic
ACSS1,glycolysis_gluconeogenesis
ACSS1,propanoate_metabolism
ACSS1,valine_leucine_and_isoleucine_metabolism
ACSS2,glycolysis_gluconeogenesis
ACSS2,propanoate_metabolism
ACSS2,valine_leucine_and_isoleucine_metabolism
ACSS3,glycolysis_gluconeogenesis
ACSS3,propanoate_metabolism
ACSS3,valine_leucine_and_isoleucine_metabolism
ACVR1,isolated
ACVR1B,isolated
ACVR1C,isolated
ACVR2A,isolated
ACVR2B,isolated
ACVRL1,isolated
ACY1,arginine_and_proline_metabolism
ACY1,glycine_serine_and_threonine_metabolism
ACY1,cysteine_and_methionine_metabolism
ACY3,alanine_aspartate_and_glutamate_metabolism
ACY3,histidine_metabolism
ACYP1,glycolysis_gluconeogenesis
ACYP2,glycolysis_gluconeogenesis
ADA,purine_metabolism
ADA,nucleotide_metabolism
ADCY1,purine_metabolism
ADCY10,purine_metabolism
ADCY2,purine_metabolism
ADCY3,purine_metabolism
ADCY4,purine_metabolism
ADCY5,purine_metabolism
ADCY6,purine_metabolism
ADCY7,purine_metabolism
ADCY8,purine_metabolism
ADCY9,purine_metabolism
ADH1A,glycolysis_gluconeogenesis
ADH1A,pyruvate_metabolism
ADH1A,tyrosine_metabolism
ADH1A,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH1A,leukotriene_metabolism
ADH1A,glycerolipid_metabolism
ADH1A,bile_acid_biosynthesis
ADH1A,retinol_metabolism
ADH1A,serotonin_and_melatonin_biosynthesis
ADH1A,metabolism_of_xenobiotics_by_cytochrome_p450
ADH1A,miscellaneous
ADH1B,glycolysis_gluconeogenesis
ADH1B,pyruvate_metabolism
ADH1B,tyrosine_metabolism
ADH1B,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH1B,leukotriene_metabolism
ADH1B,glycerolipid_metabolism
ADH1B,bile_acid_biosynthesis
ADH1B,retinol_metabolism
ADH1B,serotonin_and_melatonin_biosynthesis
ADH1B,metabolism_of_xenobiotics_by_cytochrome_p450
ADH1B,miscellaneous
ADH1C,glycolysis_gluconeogenesis
ADH1C,pyruvate_metabolism
ADH1C,tyrosine_metabolism
ADH1C,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH1C,leukotriene_metabolism
ADH1C,glycerolipid_metabolism
ADH1C,bile_acid_biosynthesis
ADH1C,retinol_metabolism
ADH1C,serotonin_and_melatonin_biosynthesis
ADH1C,metabolism_of_xenobiotics_by_cytochrome_p450
ADH1C,miscellaneous
ADH4,glycolysis_gluconeogenesis
ADH4,pyruvate_metabolism
ADH4,tyrosine_metabolism
ADH4,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH4,leukotriene_metabolism
ADH4,glycerolipid_metabolism
ADH4,bile_acid_biosynthesis
ADH4,retinol_metabolism
ADH4,serotonin_and_melatonin_biosynthesis
ADH4,metabolism_of_xenobiotics_by_cytochrome_p450
ADH4,miscellaneous
ADH5,glycolysis_gluconeogenesis
ADH5,pyruvate_metabolism
ADH5,propanoate_metabolism
ADH5,tyrosine_metabolism
ADH5,valine_leucine_and_isoleucine_metabolism
ADH5,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH5,glutathione_metabolism
ADH5,leukotriene_metabolism
ADH5,glycerolipid_metabolism
ADH5,bile_acid_biosynthesis
ADH5,retinol_metabolism
ADH5,serotonin_and_melatonin_biosynthesis
ADH5,metabolism_of_xenobiotics_by_cytochrome_p450
ADH5,miscellaneous
ADH5,fatty_acid_oxidation
ADH6,glycolysis_gluconeogenesis
ADH6,pyruvate_metabolism
ADH6,tyrosine_metabolism
ADH6,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH6,leukotriene_metabolism
ADH6,glycerolipid_metabolism
ADH6,bile_acid_biosynthesis
ADH6,retinol_metabolism
ADH6,serotonin_and_melatonin_biosynthesis
ADH6,metabolism_of_xenobiotics_by_cytochrome_p450
ADH6,miscellaneous
ADH7,glycolysis_gluconeogenesis
ADH7,pyruvate_metabolism
ADH7,tyrosine_metabolism
ADH7,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADH7,leukotriene_metabolism
ADH7,glycerolipid_metabolism
ADH7,bile_acid_biosynthesis
ADH7,retinol_metabolism
ADH7,serotonin_and_melatonin_biosynthesis
ADH7,metabolism_of_xenobiotics_by_cytochrome_p450
ADH7,miscellaneous
ADHFE1,glycolysis_gluconeogenesis
ADHFE1,pyruvate_metabolism
ADHFE1,tyrosine_metabolism
ADHFE1,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ADHFE1,leukotriene_metabolism
ADHFE1,bile_acid_biosynthesis
ADHFE1,retinol_metabolism
ADHFE1,serotonin_and_melatonin_biosynthesis
ADHFE1,metabolism_of_xenobiotics_by_cytochrome_p450
ADHFE1,miscellaneous
ADHFE1,tryptophan_metabolism
ADI1,cysteine_and_methionine_metabolism
ADK,purine_metabolism
ADK,nucleotide_metabolism
ADO,bile_acid_biosynthesis
ADPGK,glycolysis_gluconeogenesis
ADPRM,purine_metabolism
ADPRM,nucleotide_metabolism
ADPRM,glycerophospholipid_metabolism
ADRBK1,isolated
ADRBK2,isolated
ADSL,purine_metabolism
ADSS,purine_metabolism
ADSSL1,purine_metabolism
AFMID,phenylalanine_tyrosine_and_tryptophan_biosynthesis
AGA,n_glycan_metabolism
AGA,keratan_sulfate_degradation
AGA,isolated
AGK,glycerolipid_metabolism
AGL,starch_and_sucrose_metabolism
AGMAT,arginine_and_proline_metabolism
AGPAT1,glycerolipid_metabolism
AGPAT1,glycerophospholipid_metabolism
AGPAT1,triacylglycerol_synthesis
AGPAT2,glycerolipid_metabolism
AGPAT2,glycerophospholipid_metabolism
AGPAT2,triacylglycerol_synthesis
AGPAT3,glycerolipid_metabolism
AGPAT3,glycerophospholipid_metabolism
AGPAT3,transport_reactions
AGPAT3,triacylglycerol_synthesis
AGPAT4,glycerolipid_metabolism
AGPAT4,glycerophospholipid_metabolism
AGPAT4,transport_reactions
AGPAT4,triacylglycerol_synthesis
AGPAT5,glycerolipid_metabolism
AGPAT5,glycerophospholipid_metabolism
AGPAT5,triacylglycerol_synthesis
AGPAT6,glycerolipid_metabolism
AGPAT6,glycerophospholipid_metabolism
AGPAT6,triacylglycerol_synthesis
AGPAT6,miscellaneous
AGPAT9,glycerolipid_metabolism
AGPAT9,glycerophospholipid_metabolism
AGPAT9,triacylglycerol_synthesis
AGPAT9,miscellaneous
AGPS,glycerophospholipid_metabolism
AGT,transport_reactions
AGXT,glycine_serine_and_threonine_metabolism
AGXT2,pyrimidine_metabolism
AGXT2,glycine_serine_and_threonine_metabolism
AGXT2,valine_leucine_and_isoleucine_metabolism
AHCTF1,transport_reactions
AHCY,cysteine_and_methionine_metabolism
AHCY,metabolism_of_other_amino_acids
AHCYL1,cysteine_and_methionine_metabolism
AHCYL1,metabolism_of_other_amino_acids
AHCYL2,cysteine_and_methionine_metabolism
AHCYL2,metabolism_of_other_amino_acids
AICDA,pyrimidine_metabolism
AICDA,nucleotide_metabolism
AK1,purine_metabolism
AK2,purine_metabolism
AK3,purine_metabolism
AK3,nucleotide_metabolism
AK4,purine_metabolism
AK5,purine_metabolism
AK5,nucleotide_metabolism
AK6,purine_metabolism
AK7,purine_metabolism
AK8,purine_metabolism
AK9,purine_metabolism
AK9,nucleotide_metabolism
AK9,transport_reactions
AKR1A1,glycolysis_gluconeogenesis
AKR1A1,pentose_and_glucuronate_interconversions
AKR1A1,pyruvate_metabolism
AKR1A1,glycerolipid_metabolism
AKR1A1,glycerophospholipid_metabolism
AKR1A1,tyrosine_metabolism
AKR1B1,galactose_metabolism
AKR1B1,fructose_and_mannose_metabolism
AKR1B1,pentose_and_glucuronate_interconversions
AKR1B1,pyruvate_metabolism
AKR1B1,steroid_metabolism
AKR1B1,glycerolipid_metabolism
AKR1B10,galactose_metabolism
AKR1B10,fructose_and_mannose_metabolism
AKR1B10,pentose_and_glucuronate_interconversions
AKR1B10,pyruvate_metabolism
AKR1B10,propanoate_metabolism
AKR1B10,valine_leucine_and_isoleucine_metabolism
AKR1B10,leukotriene_metabolism
AKR1B10,steroid_metabolism
AKR1B10,glycerolipid_metabolism
AKR1B10,bile_acid_biosynthesis
AKR1B10,retinol_metabolism
AKR1B15,propanoate_metabolism
AKR1B15,valine_leucine_and_isoleucine_metabolism
AKR1B15,leukotriene_metabolism
AKR1B15,bile_acid_biosynthesis
AKR1B15,retinol_metabolism
AKR1C1,propanoate_metabolism
AKR1C1,valine_leucine_and_isoleucine_metabolism
AKR1C1,leukotriene_metabolism
AKR1C1,steroid_metabolism
AKR1C1,androgen_metabolism
AKR1C1,bile_acid_biosynthesis
AKR1C1,retinol_metabolism
AKR1C1,metabolism_of_xenobiotics_by_cytochrome_p450
AKR1C2,steroid_metabolism
AKR1C2,androgen_metabolism
AKR1C2,bile_acid_biosynthesis
AKR1C2,metabolism_of_xenobiotics_by_cytochrome_p450
AKR1C3,steroid_metabolism
AKR1C3,androgen_metabolism
AKR1C3,prostaglandin_biosynthesis
AKR1C3,bile_acid_biosynthesis
AKR1C3,metabolism_of_xenobiotics_by_cytochrome_p450
AKR1C4,propanoate_metabolism
AKR1C4,valine_leucine_and_isoleucine_metabolism
AKR1C4,sulfur_metabolism
AKR1C4,leukotriene_metabolism
AKR1C4,steroid_metabolism
AKR1C4,androgen_metabolism
AKR1C4,bile_acid_biosynthesis
AKR1C4,retinol_metabolism
AKR1C4,metabolism_of_xenobiotics_by_cytochrome_p450
AKR1D1,androgen_metabolism
AKR1D1,bile_acid_biosynthesis
AKR7A2,pentose_and_glucuronate_interconversions
AKR7A2,pyruvate_metabolism
AKR7A2,metabolism_of_xenobiotics_by_cytochrome_p450
AKR7A3,metabolism_of_xenobiotics_by_cytochrome_p450
AKT1,isolated
AKT2,isolated
AKT3,isolated
ALAD,porphyrin_metabolism
ALAS1,glycine_serine_and_threonine_metabolism
ALAS1,transport_reactions
ALAS1,porphyrin_metabolism
ALAS2,glycine_serine_and_threonine_metabolism
ALAS2,porphyrin_metabolism
ALB,protein_assembly
ALB,protein_degradation
ALDH18A1,arginine_and_proline_metabolism
ALDH18A1,isolated
ALDH18A1,pyruvate_metabolism
ALDH1A1,retinol_metabolism
ALDH1A2,retinol_metabolism
ALDH1A3,glycolysis_gluconeogenesis
ALDH1A3,pyruvate_metabolism
ALDH1A3,pentose_phosphate_pathway
ALDH1A3,histidine_metabolism
ALDH1A3,tyrosine_metabolism
ALDH1A3,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ALDH1A3,sulfur_metabolism
ALDH1A3,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ALDH1A3,metabolism_of_xenobiotics_by_cytochrome_p450
ALDH1A3,transport_reactions
ALDH1A3,miscellaneous
ALDH1B1,glycolysis_gluconeogenesis
ALDH1B1,pyruvate_metabolism
ALDH1B1,arginine_and_proline_metabolism
ALDH1B1,histidine_metabolism
ALDH1B1,tryptophan_metabolism
ALDH1B1,valine_leucine_and_isoleucine_metabolism
ALDH1B1,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ALDH1B1,beta_alanine_metabolism
ALDH1B1,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ALDH1B1,leukotriene_metabolism
ALDH1B1,glycerolipid_metabolism
ALDH1B1,bile_acid_biosynthesis
ALDH1B1,ascorbate_and_aldarate_metabolism
ALDH1B1,serotonin_and_melatonin_biosynthesis
ALDH1B1,isolated
ALDH1B1,vitamin_c_metabolism
ALDH1L1,folate_metabolism
ALDH1L2,folate_metabolism
ALDH2,glycolysis_gluconeogenesis
ALDH2,pyruvate_metabolism
ALDH2,arginine_and_proline_metabolism
ALDH2,histidine_metabolism
ALDH2,tryptophan_metabolism
ALDH2,valine_leucine_and_isoleucine_metabolism
ALDH2,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ALDH2,beta_alanine_metabolism
ALDH2,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ALDH2,leukotriene_metabolism
ALDH2,glycerolipid_metabolism
ALDH2,bile_acid_biosynthesis
ALDH2,ascorbate_and_aldarate_metabolism
ALDH2,serotonin_and_melatonin_biosynthesis
ALDH2,isolated
ALDH2,vitamin_c_metabolism
ALDH3A1,glycolysis_gluconeogenesis
ALDH3A1,pyruvate_metabolism
ALDH3A1,pentose_phosphate_pathway
ALDH3A1,histidine_metabolism
ALDH3A1,tyrosine_metabolism
ALDH3A1,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ALDH3A1,sulfur_metabolism
ALDH3A1,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ALDH3A1,metabolism_of_xenobiotics_by_cytochrome_p450
ALDH3A1,transport_reactions
ALDH3A1,miscellaneous
ALDH3A1,bile_acid_biosynthesis
ALDH3A2,glycolysis_gluconeogenesis
ALDH3A2,pyruvate_metabolism
ALDH3A2,arginine_and_proline_metabolism
ALDH3A2,histidine_metabolism
ALDH3A2,valine_leucine_and_isoleucine_metabolism
ALDH3A2,phenylalanine_tyrosine_and_tryptophan_biosynthesis
ALDH3A2,beta_alanine_metabolism
ALDH3A2,tricarboxylic_acid_cycle_and_glyoxylate_dicarboxylate_metabolism
ALDH3A2,leukotriene_metabolism
ALDH3A2,glycerolipid_metabolism
ALDH3A2,bile_acid_biosynthesis
ALDH3A2,ascorbate_and_aldarate_metabolism
